Pixels, Value
0, 0,0070937898290542
11,6, 0,0128462412259649
11,7, 0,0128462412259649
11,8, 0,0128462412259649
11,9, 0,0128462412259649
12, 0,0128462412259649
12,1, 0,0152768544922652
12,2, 0,0152768544922652
12,3, 0,0152768544922652
12,4, 0,0152768544922652
12,5, 0,0152768544922652
12,6, 0,0152768544922652
12,7, 0,0152768544922652
12,8, 0,0152768544922652
12,9, 0,0152768544922652
13, 0,0152768544922652
13,1, 0,0189227743917157
13,2, 0,0189227743917157
13,3, 0,0189227743917157
13,4, 0,0189227743917157
13,5, 0,0189227743917157
13,6, 0,0189227743917157
13,7, 0,0189227743917157
13,8, 0,0189227743917157
13,9, 0,0189227743917157
14, 0,0189227743917157
14,1, 0,0189227743917157
14,2, 0,0154478976480419
14,3, 0,0154478976480419
14,4, 0,0168162428942554
14,5, 0,0168162428942554
14,6, 0,0168162428942554
14,7, 0,0168162428942554
14,8, 0,0168162428942554
14,9, 0,0168162428942554
15, 0,0168162428942554
15,1, 0,0168162428942554
15,2, 0,0161050634570786
15,3, 0,0161050634570786
15,4, 0,0161050634570786
15,5, 0,0161050634570786
15,6, 0,0161050634570786
15,7, 0,0161050634570786
15,8, 0,0161050634570786
15,9, 0,0161050634570786
16, 0,0161050634570786
16,1, 0,0161050634570786
16,2, 0,0140975569445417
16,3, 0,0140975569445417
16,4, 0,0140975569445417
16,5, 0,0140975569445417
16,6, 0,0140975569445417
16,7, 0,0140975569445417
16,8, 0,0140975569445417
16,9, 0,0140975569445417
17, 0,0140975569445417
17,1, 0,0140975569445417
17,2, 0,0141695751153951
17,3, 0,0141695751153951
17,4, 0,0141695751153951
17,5, 0,0141695751153951
17,6, 0,0141695751153951
17,7, 0,0141695751153951
17,8, 0,0141695751153951
17,9, 0,0141695751153951
18, 0,0141695751153951
18,1, 0,0141695751153951
18,2, 0,0130172843817416
18,3, 0,0130172843817416
18,4, 0,0130172843817416
18,5, 0,0130172843817416
18,6, 0,0130172843817416
18,7, 0,0130172843817416
18,8, 0,0130172843817416
18,9, 0,0130172843817416
19, 0,0130172843817416
19,1, 0,0130172843817416
19,2, 0,0130172843817416
19,3, 0,0137824774470584
19,4, 0,0137824774470584
19,5, 0,0137824774470584
19,6, 0,0137824774470584
19,7, 0,0137824774470584
19,8, 0,0242881281202896
19,9, 0,0242881281202896
20, 0,0242881281202896
20,1, 0,0242881281202896
20,2, 0,0242881281202896
20,3, 0,021650462612786
20,4, 0,021650462612786
20,5, 0,021650462612786
20,6, 0,021650462612786
20,7, 0,021650462612786
20,8, 0,021650462612786
20,9, 0,021650462612786
21, 0,021650462612786
21,1, 0,021650462612786
21,2, 0,021650462612786
21,3, 0,0198500083414524
21,4, 0,0198500083414524
21,5, 0,0198500083414524
21,6, 0,0198500083414524
21,7, 0,0198500083414524
21,8, 0,0198500083414524
21,9, 0,0198500083414524
22, 0,0198500083414524
22,1, 0,0198500083414524
22,2, 0,0198500083414524
22,3, 0,0198500083414524
22,4, 0,0198500083414524
22,5, 0,0198500083414524
22,6, 0,0198500083414524
22,7, 0,0198500083414524
22,8, 0,0198500083414524
22,9, 0,0198500083414524
23, 0,0198500083414524
23,1, 0,0198500083414524
23,2, 0,0198500083414524
23,3, 0,0280870866328034
23,4, 0,0280870866328034
23,5, 0,0280870866328034
23,6, 0,0280870866328034
23,7, 0,0280870866328034
23,8, 0,0280870866328034
23,9, 0,0280870866328034
24, 0,0280870866328034
24,1, 0,0280870866328034
24,2, 0,0280870866328034
24,3, 0,032651238210634
24,4, 0,032651238210634
24,5, 0,032651238210634
24,6, 0,032651238210634
24,7, 0,032651238210634
24,8, 0,032651238210634
24,9, 0,032651238210634
25, 0,032651238210634
25,1, 0,032651238210634
25,2, 0,032651238210634
25,3, 0,0279790593765234
25,4, 0,0288162706126935
25,5, 0,0288162706126935
25,6, 0,0288162706126935
25,7, 0,0288162706126935
25,8, 0,0288162706126935
25,9, 0,0288162706126935
26, 0,0288162706126935
26,1, 0,0288162706126935
26,2, 0,0288162706126935
26,3, 0,0288162706126935
26,4, 0,0345507174668909
26,5, 0,0345507174668909
26,6, 0,0345507174668909
26,7, 0,0345507174668909
26,8, 0,0345507174668909
26,9, 0,0345507174668909
27, 0,0345507174668909
27,1, 0,0345507174668909
27,2, 0,0345507174668909
27,3, 0,0345507174668909
27,4, 0,040510221105005
27,5, 0,040510221105005
27,6, 0,040510221105005
27,7, 0,040510221105005
27,8, 0,040510221105005
27,9, 0,040510221105005
28, 0,040510221105005
28,1, 0,040510221105005
28,2, 0,040510221105005
28,3, 0,040510221105005
28,4, 0,0434179547532087
28,5, 0,0434179547532087
28,6, 0,0434179547532087
28,7, 0,0434179547532087
28,8, 0,0434179547532087
28,9, 0,0434179547532087
29, 0,0434179547532087
29,1, 0,0434179547532087
29,2, 0,0434179547532087
29,3, 0,0434179547532087
29,4, 0,0391328735874348
29,5, 0,0391328735874348
29,6, 0,0391328735874348
29,7, 0,0391328735874348
29,8, 0,0391328735874348
29,9, 0,0391328735874348
30, 0,0391328735874348
30,1, 0,0391328735874348
30,2, 0,0391328735874348
30,3, 0,0391328735874348
30,4, 0,0327772700096274
30,5, 0,0327772700096274
30,6, 0,0327772700096274
30,7, 0,0414644618688118
30,8, 0,0414644618688118
30,9, 0,0414644618688118
31, 0,0414644618688118
31,1, 0,0414644618688118
31,2, 0,0414644618688118
31,3, 0,0414644618688118
31,4, 0,0414644618688118
31,5, 0,0400511052658149
31,6, 0,0400511052658149
31,7, 0,0400511052658149
31,8, 0,0400511052658149
31,9, 0,0400511052658149
32, 0,0400511052658149
32,1, 0,0400511052658149
32,2, 0,0400511052658149
32,3, 0,0400511052658149
32,4, 0,0400511052658149
32,5, 0,0344246856678976
32,6, 0,0344246856678976
32,7, 0,0344246856678976
32,8, 0,0344246856678976
32,9, 0,0344246856678976
33, 0,0344246856678976
33,1, 0,0344246856678976
33,2, 0,0344246856678976
33,3, 0,0344246856678976
33,4, 0,0344246856678976
33,5, 0,0255034347534398
33,6, 0,0255034347534398
33,7, 0,0255034347534398
33,8, 0,0255034347534398
33,9, 0,0255034347534398
34, 0,0255034347534398
34,1, 0,0255034347534398
34,2, 0,0255034347534398
34,3, 0,0255034347534398
34,4, 0,0255034347534398
34,5, 0,0231088305725662
34,6, 0,0231088305725662
34,7, 0,0231088305725662
34,8, 0,0231088305725662
34,9, 0,0231088305725662
35, 0,0231088305725662
35,1, 0,0231088305725662
35,2, 0,0231088305725662
35,3, 0,0231088305725662
35,4, 0,0231088305725662
35,5, 0,0274119162810534
35,6, 0,0274119162810534
35,7, 0,0274119162810534
35,8, 0,0274119162810534
35,9, 0,0274119162810534
36, 0,0274119162810534
36,1, 0,0324441859694306
36,2, 0,0324441859694306
36,3, 0,0324441859694306
36,4, 0,0324441859694306
36,5, 0,0340375879995608
36,6, 0,0340375879995608
36,7, 0,0340375879995608
36,8, 0,0340375879995608
36,9, 0,0340375879995608
37, 0,0340375879995608
37,1, 0,0340375879995608
37,2, 0,0340375879995608
37,3, 0,0340375879995608
37,4, 0,0340375879995608
37,5, 0,0340375879995608
37,6, 0,0373144147733879
37,7, 0,0373144147733879
37,8, 0,0373144147733879
37,9, 0,0373144147733879
38, 0,0373144147733879
38,1, 0,0373144147733879
38,2, 0,0373144147733879
38,3, 0,0373144147733879
38,4, 0,0373144147733879
38,5, 0,0373144147733879
38,6, 0,040996343758265
38,7, 0,040996343758265
38,8, 0,040996343758265
38,9, 0,040996343758265
39, 0,040996343758265
39,1, 0,040996343758265
39,2, 0,040996343758265
39,3, 0,040996343758265
39,4, 0,040996343758265
39,5, 0,040996343758265
39,6, 0,0384577032356847
39,7, 0,0384577032356847
39,8, 0,0384577032356847
39,9, 0,0384577032356847
40, 0,0384577032356847
40,1, 0,0384577032356847
40,2, 0,0384577032356847
40,3, 0,0384577032356847
40,4, 0,0384577032356847
40,5, 0,0384577032356847
40,6, 0,0402491552356616
40,7, 0,0402491552356616
40,8, 0,0402491552356616
40,9, 0,0402491552356616
41, 0,0402491552356616
41,1, 0,0402491552356616
41,2, 0,0402491552356616
41,3, 0,0402491552356616
41,4, 0,0402491552356616
41,5, 0,0402491552356616
41,6, 0,0493144424918261
41,7, 0,0493144424918261
41,8, 0,0493144424918261
41,9, 0,0493144424918261
42, 0,0493144424918261
42,1, 0,0493144424918261
42,2, 0,0493144424918261
42,3, 0,0493144424918261
42,4, 0,0493144424918261
42,5, 0,0493144424918261
42,6, 0,0493144424918261
42,7, 0,048531244883796
42,8, 0,048531244883796
42,9, 0,048531244883796
43, 0,048531244883796
43,1, 0,048531244883796
43,2, 0,048531244883796
43,3, 0,048531244883796
43,4, 0,048531244883796
43,5, 0,048531244883796
43,6, 0,048531244883796
43,7, 0,0468928314968824
43,8, 0,0468928314968824
43,9, 0,0468928314968824
44, 0,0468928314968824
44,1, 0,0468928314968824
44,2, 0,0468928314968824
44,3, 0,0468928314968824
44,4, 0,0468928314968824
44,5, 0,0468928314968824
44,6, 0,0468928314968824
44,7, 0,0444352114165121
44,8, 0,0444352114165121
44,9, 0,0444352114165121
45, 0,0444352114165121
45,1, 0,0444352114165121
45,2, 0,0444352114165121
45,3, 0,0444352114165121
45,4, 0,0444352114165121
45,5, 0,0444352114165121
45,6, 0,0444352114165121
45,7, 0,0422476594768419
45,8, 0,0422476594768419
45,9, 0,0422476594768419
46, 0,0422476594768419
46,1, 0,0422476594768419
46,2, 0,0422476594768419
46,3, 0,0422476594768419
46,4, 0,0422476594768419
46,5, 0,0422476594768419
46,6, 0,0422476594768419
46,7, 0,048612265326006
46,8, 0,048612265326006
46,9, 0,048612265326006
47, 0,0504037173259829
47,1, 0,0504037173259829
47,2, 0,0504037173259829
47,3, 0,0504037173259829
47,4, 0,0504037173259829
47,5, 0,0504037173259829
47,6, 0,0504037173259829
47,7, 0,0573444685419737
47,8, 0,0573444685419737
47,9, 0,0573444685419737
48, 0,0573444685419737
48,1, 0,0573444685419737
48,2, 0,0573444685419737
48,3, 0,0573444685419737
48,4, 0,0573444685419737
48,5, 0,0573444685419737
48,6, 0,0573444685419737
48,7, 0,0573444685419737
48,8, 0,0613414770243342
48,9, 0,0613414770243342
49, 0,0613414770243342
49,1, 0,0613414770243342
49,2, 0,0613414770243342
49,3, 0,0613414770243342
49,4, 0,0613414770243342
49,5, 0,0613414770243342
49,6, 0,0613414770243342
49,7, 0,0613414770243342
49,8, 0,059505013667574
49,9, 0,059505013667574
50, 0,059505013667574
50,1, 0,059505013667574
50,2, 0,059505013667574
50,3, 0,059505013667574
50,4, 0,059505013667574
50,5, 0,059505013667574
50,6, 0,059505013667574
50,7, 0,059505013667574
50,8, 0,0568673481600703
50,9, 0,0568673481600703
51, 0,0568673481600703
51,1, 0,0568673481600703
51,2, 0,0568673481600703
51,3, 0,0568673481600703
51,4, 0,0568673481600703
51,5, 0,0568673481600703
51,6, 0,0568673481600703
51,7, 0,0568673481600703
51,8, 0,0622056950745743
51,9, 0,0622056950745743
52, 0,0622056950745743
52,1, 0,0622056950745743
52,2, 0,0622056950745743
52,3, 0,0622056950745743
52,4, 0,0622056950745743
52,5, 0,0673009806624483
52,6, 0,0673009806624483
52,7, 0,0673009806624483
52,8, 0,0713339982302354
52,9, 0,0713339982302354
53, 0,0713339982302354
53,1, 0,0713339982302354
53,2, 0,0713339982302354
53,3, 0,0713339982302354
53,4, 0,0713339982302354
53,5, 0,0713339982302354
53,6, 0,0713339982302354
53,7, 0,0713339982302354
53,8, 0,0728463798181556
53,9, 0,0728463798181556
54, 0,0728463798181556
54,1, 0,0728463798181556
54,2, 0,0728463798181556
54,3, 0,0728463798181556
54,4, 0,0728463798181556
54,5, 0,0728463798181556
54,6, 0,0728463798181556
54,7, 0,0728463798181556
54,8, 0,0728463798181556
54,9, 0,0692094621900618
55, 0,0692094621900618
55,1, 0,0692094621900618
55,2, 0,0692094621900618
55,3, 0,0692094621900618
55,4, 0,0692094621900618
55,5, 0,0692094621900618
55,6, 0,0692094621900618
55,7, 0,0692094621900618
55,8, 0,0692094621900618
55,9, 0,0693264917176985
56, 0,0693264917176985
56,1, 0,0693264917176985
56,2, 0,0693264917176985
56,3, 0,0693264917176985
56,4, 0,0693264917176985
56,5, 0,0693264917176985
56,6, 0,0693264917176985
56,7, 0,0693264917176985
56,8, 0,0693264917176985
56,9, 0,083946180400927
57, 0,083946180400927
57,1, 0,083946180400927
57,2, 0,083946180400927
57,3, 0,083946180400927
57,4, 0,083946180400927
57,5, 0,083946180400927
57,6, 0,083946180400927
57,7, 0,083946180400927
57,8, 0,083946180400927
57,9, 0,101329566390652
58, 0,101329566390652
58,1, 0,101329566390652
58,2, 0,101329566390652
58,3, 0,101329566390652
58,4, 0,101329566390652
58,5, 0,101329566390652
58,6, 0,101329566390652
58,7, 0,101329566390652
58,8, 0,101329566390652
58,9, 0,103003988862993
59, 0,103003988862993
59,1, 0,103003988862993
59,2, 0,103003988862993
59,3, 0,103003988862993
59,4, 0,103003988862993
59,5, 0,103003988862993
59,6, 0,103003988862993
59,7, 0,103003988862993
59,8, 0,103003988862993
59,9, 0,104039250069009
60, 0,104039250069009
60,1, 0,104039250069009
60,2, 0,104039250069009
60,3, 0,104039250069009
60,4, 0,104039250069009
60,5, 0,104039250069009
60,6, 0,104039250069009
60,7, 0,104039250069009
60,8, 0,104039250069009
60,9, 0,104039250069009
61, 0,115760207375391
61,1, 0,115760207375391
61,2, 0,115760207375391
61,3, 0,115760207375391
61,4, 0,115760207375391
61,5, 0,115760207375391
61,6, 0,115760207375391
61,7, 0,115760207375391
61,8, 0,115760207375391
61,9, 0,115760207375391
62, 0,128687469043566
62,1, 0,128687469043566
62,2, 0,128687469043566
62,3, 0,128687469043566
62,4, 0,128687469043566
62,5, 0,128687469043566
62,6, 0,128687469043566
62,7, 0,128687469043566
62,8, 0,128687469043566
62,9, 0,128687469043566
63, 0,13958921965649
63,1, 0,13958921965649
63,2, 0,13958921965649
63,3, 0,134854024922883
63,4, 0,134854024922883
63,5, 0,134854024922883
63,6, 0,134854024922883
63,7, 0,134854024922883
63,8, 0,134854024922883
63,9, 0,134854024922883
64, 0,147088111696595
64,1, 0,147088111696595
64,2, 0,147088111696595
64,3, 0,147088111696595
64,4, 0,147088111696595
64,5, 0,147088111696595
64,6, 0,147088111696595
64,7, 0,147088111696595
64,8, 0,147088111696595
64,9, 0,147088111696595
65, 0,167712315374721
65,1, 0,167712315374721
65,2, 0,167712315374721
65,3, 0,167712315374721
65,4, 0,167712315374721
65,5, 0,167712315374721
65,6, 0,167712315374721
65,7, 0,167712315374721
65,8, 0,167712315374721
65,9, 0,167712315374721
66, 0,167712315374721
66,1, 0,197014708640674
66,2, 0,197014708640674
66,3, 0,197014708640674
66,4, 0,197014708640674
66,5, 0,197014708640674
66,6, 0,197014708640674
66,7, 0,197014708640674
66,8, 0,197014708640674
66,9, 0,197014708640674
67, 0,197014708640674
67,1, 0,222365104781051
67,2, 0,222365104781051
67,3, 0,222365104781051
67,4, 0,222365104781051
67,5, 0,222365104781051
67,6, 0,222365104781051
67,7, 0,222365104781051
67,8, 0,222365104781051
67,9, 0,222365104781051
68, 0,222365104781051
68,1, 0,235238352821086
68,2, 0,235238352821086
68,3, 0,235238352821086
68,4, 0,235238352821086
68,5, 0,235238352821086
68,6, 0,235238352821086
68,7, 0,235238352821086
68,8, 0,226794222288531
68,9, 0,226794222288531
69, 0,226794222288531
69,1, 0,232492660057302
69,2, 0,232492660057302
69,3, 0,232492660057302
69,4, 0,232492660057302
69,5, 0,232492660057302
69,6, 0,232492660057302
69,7, 0,232492660057302
69,8, 0,232492660057302
69,9, 0,232492660057302
70, 0,232492660057302
70,1, 0,247067337383747
70,2, 0,247067337383747
70,3, 0,247067337383747
70,4, 0,247067337383747
70,5, 0,247067337383747
70,6, 0,247067337383747
70,7, 0,247067337383747
70,8, 0,247067337383747
70,9, 0,247067337383747
71, 0,247067337383747
71,1, 0,265152900539293
71,2, 0,265152900539293
71,3, 0,265152900539293
71,4, 0,265152900539293
71,5, 0,265152900539293
71,6, 0,265152900539293
71,7, 0,265152900539293
71,8, 0,265152900539293
71,9, 0,265152900539293
72, 0,265152900539293
72,1, 0,265152900539293
72,2, 0,272705806207537
72,3, 0,272705806207537
72,4, 0,272705806207537
72,5, 0,272705806207537
72,6, 0,272705806207537
72,7, 0,272705806207537
72,8, 0,272705806207537
72,9, 0,272705806207537
73, 0,272705806207537
73,1, 0,272705806207537
73,2, 0,294257243835399
73,3, 0,294257243835399
73,4, 0,294257243835399
73,5, 0,294257243835399
73,6, 0,294257243835399
73,7, 0,294257243835399
73,8, 0,294257243835399
73,9, 0,294257243835399
74, 0,294257243835399
74,1, 0,294257243835399
74,2, 0,320165780799889
74,3, 0,320165780799889
74,4, 0,320165780799889
74,5, 0,320165780799889
74,6, 0,320165780799889
74,7, 0,320165780799889
74,8, 0,320165780799889
74,9, 0,320165780799889
75, 0,320165780799889
75,1, 0,320165780799889
75,2, 0,318734419654179
75,3, 0,318734419654179
75,4, 0,318734419654179
75,5, 0,318734419654179
75,6, 0,318734419654179
75,7, 0,318734419654179
75,8, 0,318734419654179
75,9, 0,318734419654179
76, 0,318734419654179
76,1, 0,318734419654179
76,2, 0,306266273825194
76,3, 0,306266273825194
76,4, 0,306266273825194
76,5, 0,306266273825194
76,6, 0,306266273825194
76,7, 0,306266273825194
76,8, 0,306266273825194
76,9, 0,306266273825194
77, 0,306266273825194
77,1, 0,306266273825194
77,2, 0,297831145563997
77,3, 0,297831145563997
77,4, 0,297831145563997
77,5, 0,297831145563997
77,6, 0,297831145563997
77,7, 0,297831145563997
77,8, 0,297831145563997
77,9, 0,297831145563997
78, 0,297831145563997
78,1, 0,297831145563997
78,2, 0,297831145563997
78,3, 0,290602321664592
78,4, 0,290602321664592
78,5, 0,290602321664592
78,6, 0,290602321664592
78,7, 0,290602321664592
78,8, 0,290602321664592
78,9, 0,290602321664592
79, 0,290602321664592
79,1, 0,290602321664592
79,2, 0,290602321664592
79,3, 0,292987923574109
79,4, 0,292987923574109
79,5, 0,292987923574109
79,6, 0,293348014428376
79,7, 0,293348014428376
79,8, 0,293348014428376
79,9, 0,293348014428376
80, 0,293348014428376
80,1, 0,293348014428376
80,2, 0,293348014428376
80,3, 0,301639106347867
80,4, 0,301639106347867
80,5, 0,301639106347867
80,6, 0,301639106347867
80,7, 0,301639106347867
80,8, 0,301639106347867
80,9, 0,301639106347867
81, 0,301639106347867
81,1, 0,301639106347867
81,2, 0,301639106347867
81,3, 0,315169520196939
81,4, 0,315169520196939
81,5, 0,315169520196939
81,6, 0,315169520196939
81,7, 0,315169520196939
81,8, 0,315169520196939
81,9, 0,315169520196939
82, 0,315169520196939
82,1, 0,315169520196939
82,2, 0,315169520196939
82,3, 0,318932469624026
82,4, 0,318932469624026
82,5, 0,318932469624026
82,6, 0,318932469624026
82,7, 0,318932469624026
82,8, 0,318932469624026
82,9, 0,318932469624026
83, 0,318932469624026
83,1, 0,318932469624026
83,2, 0,318932469624026
83,3, 0,311361559413068
83,4, 0,311361559413068
83,5, 0,311361559413068
83,6, 0,311361559413068
83,7, 0,311361559413068
83,8, 0,311361559413068
83,9, 0,311361559413068
84, 0,311361559413068
84,1, 0,311361559413068
84,2, 0,311361559413068
84,3, 0,311361559413068
84,4, 0,296696859373056
84,5, 0,296696859373056
84,6, 0,296696859373056
84,7, 0,296696859373056
84,8, 0,296696859373056
84,9, 0,296696859373056
85, 0,296696859373056
85,1, 0,290323251252536
85,2, 0,290323251252536
85,3, 0,290323251252536
85,4, 0,295760623151963
85,5, 0,295760623151963
85,6, 0,295760623151963
85,7, 0,295760623151963
85,8, 0,295760623151963
85,9, 0,295760623151963
86, 0,295760623151963
86,1, 0,295760623151963
86,2, 0,295760623151963
86,3, 0,295760623151963
86,4, 0,307706637242261
86,5, 0,307706637242261
86,6, 0,307706637242261
86,7, 0,307706637242261
86,8, 0,307706637242261
86,9, 0,307706637242261
87, 0,307706637242261
87,1, 0,307706637242261
87,2, 0,307706637242261
87,3, 0,307706637242261
87,4, 0,30030677018708
87,5, 0,30030677018708
87,6, 0,30030677018708
87,7, 0,30030677018708
87,8, 0,30030677018708
87,9, 0,30030677018708
88, 0,30030677018708
88,1, 0,30030677018708
88,2, 0,30030677018708
88,3, 0,30030677018708
88,4, 0,27507340357434
88,5, 0,27507340357434
88,6, 0,27507340357434
88,7, 0,27507340357434
88,8, 0,27507340357434
88,9, 0,27507340357434
89, 0,27507340357434
89,1, 0,27507340357434
89,2, 0,27507340357434
89,3, 0,27507340357434
89,4, 0,262326187333299
89,5, 0,262326187333299
89,6, 0,262326187333299
89,7, 0,262326187333299
89,8, 0,262326187333299
89,9, 0,262326187333299
90, 0,262326187333299
90,1, 0,262326187333299
90,2, 0,262326187333299
90,3, 0,262326187333299
90,4, 0,262326187333299
90,5, 0,287478533503829
90,6, 0,287478533503829
90,7, 0,287478533503829
90,8, 0,287478533503829
90,9, 0,287478533503829
91, 0,287478533503829
91,1, 0,287478533503829
91,2, 0,287478533503829
91,3, 0,287478533503829
91,4, 0,287478533503829
91,5, 0,301999197202134
91,6, 0,301999197202134
91,7, 0,301999197202134
91,8, 0,301999197202134
91,9, 0,301999197202134
92, 0,301999197202134
92,1, 0,301999197202134
92,2, 0,301999197202134
92,3, 0,301999197202134
92,4, 0,301999197202134
92,5, 0,309930198267358
92,6, 0,309930198267358
92,7, 0,309930198267358
92,8, 0,309930198267358
92,9, 0,309930198267358
93, 0,309930198267358
93,1, 0,309930198267358
93,2, 0,309930198267358
93,3, 0,309930198267358
93,4, 0,309930198267358
93,5, 0,290818376177152
93,6, 0,290818376177152
93,7, 0,290818376177152
93,8, 0,290818376177152
93,9, 0,290818376177152
94, 0,290818376177152
94,1, 0,290818376177152
94,2, 0,290818376177152
94,3, 0,290818376177152
94,4, 0,290818376177152
94,5, 0,284435765785275
94,6, 0,284435765785275
94,7, 0,284435765785275
94,8, 0,284435765785275
94,9, 0,284435765785275
95, 0,284435765785275
95,1, 0,284435765785275
95,2, 0,284435765785275
95,3, 0,284435765785275
95,4, 0,284435765785275
95,5, 0,284435765785275
95,6, 0,294374273363036
95,7, 0,294374273363036
95,8, 0,294374273363036
95,9, 0,295130464156996
96, 0,295130464156996
96,1, 0,295130464156996
96,2, 0,295130464156996
96,3, 0,295130464156996
96,4, 0,295130464156996
96,5, 0,295130464156996
96,6, 0,307175503232218
96,7, 0,307175503232218
96,8, 0,307175503232218
96,9, 0,307175503232218
97, 0,307175503232218
97,1, 0,307175503232218
97,2, 0,307175503232218
97,3, 0,307175503232218
97,4, 0,307175503232218
97,5, 0,307175503232218
97,6, 0,29879438859916
97,7, 0,29879438859916
97,8, 0,29879438859916
97,9, 0,29879438859916
98, 0,29879438859916
98,1, 0,29879438859916
98,2, 0,29879438859916
98,3, 0,29879438859916
98,4, 0,29879438859916
98,5, 0,29879438859916
98,6, 0,29698493205647
98,7, 0,29698493205647
98,8, 0,29698493205647
98,9, 0,29698493205647
99, 0,29698493205647
99,1, 0,29698493205647
99,2, 0,29698493205647
99,3, 0,29698493205647
99,4, 0,29698493205647
99,5, 0,29698493205647
99,6, 0,288279735654572
99,7, 0,288279735654572
99,8, 0,288279735654572
99,9, 0,288279735654572
100, 0,288279735654572
100,1, 0,288279735654572
100,2, 0,288279735654572
100,3, 0,288279735654572
100,4, 0,288279735654572
100,5, 0,288279735654572
100,6, 0,289323999131946
100,7, 0,289323999131946
100,8, 0,289323999131946
100,9, 0,289323999131946
101, 0,289323999131946
101,1, 0,289323999131946
101,2, 0,289323999131946
101,3, 0,289323999131946
101,4, 0,278026148579327
101,5, 0,278026148579327
101,6, 0,278026148579327
101,7, 0,282653316056655
101,8, 0,282653316056655
101,9, 0,282653316056655
102, 0,282653316056655
102,1, 0,282653316056655
102,2, 0,282653316056655
102,3, 0,282653316056655
102,4, 0,282653316056655
102,5, 0,282653316056655
102,6, 0,282653316056655
102,7, 0,289882139956059
102,8, 0,289882139956059
102,9, 0,289882139956059
103, 0,289882139956059
103,1, 0,289882139956059
103,2, 0,289882139956059
103,3, 0,289882139956059
103,4, 0,289882139956059
103,5, 0,289882139956059
103,6, 0,289882139956059
103,7, 0,293870146167063
103,8, 0,293870146167063
103,9, 0,293870146167063
104, 0,293870146167063
104,1, 0,293870146167063
104,2, 0,293870146167063
104,3, 0,293870146167063
104,4, 0,293870146167063
104,5, 0,293870146167063
104,6, 0,293870146167063
104,7, 0,283499529564181
104,8, 0,283499529564181
104,9, 0,283499529564181
105, 0,283499529564181
105,1, 0,283499529564181
105,2, 0,283499529564181
